rank,team_name,team_url,rating,timestamp,btag
330, [LU] LUCOW,https://compete.tespa.org/tournament/145/team/137457,1093,2019-11-03 12:36:52.828827,"YourMama#1151,Nightrader#1615,Streme#11709,tevura#11573,Koala#11166,TheMinister#1228,SexyShrek69#1241,Epsilon#11699"
332, [WUSTL] OverWash,https://compete.tespa.org/tournament/145/team/136914,1091,2019-11-03 12:36:52.829246,"KAAAAAAAAAAP#1855,HuntingSzn#1545,Prometheii#11129,aggarnir#1330,Arc#12103,Feet#11592,ŦȄĶǠŞĦĮ69#1820,nloloew#1509,alaindodger#1351,WillieSu#1725,p7neapples#1458"
328, [UMA] UMass Legion,https://compete.tespa.org/tournament/145/team/138699,1095,2019-11-03 12:36:52.827528,"FOXHOUND#11613,S552#1886,buNz#11732,frud#1316,Achillesfoot#1928,MrMeeseeks#12751,Desert#11738,Thunda#11711,Illogical#1404"
330, [CSU] CSU Gold,https://compete.tespa.org/tournament/145/team/138150,1093,2019-11-03 12:36:52.828380,"Schnapple#11645,Xiao#12252,HorseSpirit#1779,Rocky#13272,Tranusk#1195,Jules#11463,Every1BNice#1854"
329, [ECU] East Carolina A Team,https://compete.tespa.org/tournament/145/team/136334,1094,2019-11-03 12:36:52.827948,"DeadmanDuhhh#1604,RedAngel#1836,Rizy#11991,brax#11168,IBLOK#1852,StromBoley#1265,PKFinal#1636,SpecterJyn#1958,Ace#18922"
327, [Elon] Elon Phoenix,https://compete.tespa.org/tournament/145/team/136667,1097,2019-11-03 12:36:52.827061,"Optmsovr9000#1982,Abhatu#1784,BiscuitFarmr#1759,Elredboat#1503,McCritical#11820,HenCluccer#1533,Vash#12107,Soda#11808,HoChiSock#11116,Colonel#11635,Spitz#11659,Syllver#11241"
322, [CGM] Lynx E-sports ,https://compete.tespa.org/tournament/145/team/138246,1100,2019-11-03 12:36:52.826222,"AeriMoon#1365,Tortue#1467,Caoly#1824,McQueen#11101,RedStones31#1166,ShayzZer#1139,Green#1182,ShutDown#11243,CaptainBeard#11887,Enox55#1366"
322, [UH] UH Spartans,https://compete.tespa.org/tournament/145/team/138137,1100,2019-11-03 12:36:52.825803,"driedfruit#11597,StealthNinja#11976,SeaJayyy#1413,chrisnwho#1162,INJUSTICE#11142,Cheboinkerz#1133,Diolass#1824,naruto#13744"
326, [UT] Toledo Rockets,https://compete.tespa.org/tournament/145/team/137417,1099,2019-11-03 12:36:52.826649,"Way2#11437,well#11306,moistfish#11523,ØñëTrìÇk#1865,SwooseMoose#1600,hoser#11321,Mango#12138,Latere#1292,Excilent#11883"
322, [SDSU] Soybeans,https://compete.tespa.org/tournament/145/team/138106,1100,2019-11-03 12:36:52.825359,"Corrosive#1788,Crylo#11859,Wylie#11562,Skyheart#1555,Bronco#1730,Shappy#11739,KingPiplup#1534,Suoysauce#1142,jojoyo#1119,Joker99eth#1695"
322, [UM] Club Esports Black,https://compete.tespa.org/tournament/145/team/137491,1100,2019-11-03 12:36:52.824944,"Comjn#1708,SpaceDandy#11206,lag#1113,Harry#1647,DMatzy#1968,RedTornado#11278,blwinfrey#1412,Elixir#11685,Nuaden#11742,Kurvatis#1382,DasLandshark#1217,DunkinDont#1253"
319, [TWU] TXWES Esports,https://compete.tespa.org/tournament/145/team/138713,1101,2019-11-03 12:36:52.824513,"IngenuusZero#1545,WarbuffII#1927,Kekerot#11396,TheRocketMan#11343,littletwain#1338,HanmingZ#1461,naruto#14809,DarkSage#11637,jaycob#11356"
319, [FIT] Panthers,https://compete.tespa.org/tournament/145/team/136557,1101,2019-11-03 12:36:52.823661,"JayltheGreat#1820,Ian#14191,Sol#12759,GUWOP#11400,DeathWolf#11541,Philosophi#11728,Arbys#11434,Dangeresque#1906,Stuffzz#11119"
319, [UMN] UMN Cannoli Corsairs,https://compete.tespa.org/tournament/145/team/138143,1101,2019-11-03 12:36:52.824082,"SoulReaper#1260,KoalaKing#1836,Tridiculas#1165,Centurion#11247,ashiftyfish#1169,PandaBroFTW#1953,Historious#1714"
317, [NIU] NIU Frosties,https://compete.tespa.org/tournament/145/team/138695,1102,2019-11-03 12:36:52.823234,"ifurgat#1365,kivisto#1285,Yogurt#11894,Frosty#14523,Foxish#11442,SeanBoyQ#1953,Moses#12327,Tokotoro#1818,Drintis#11818"
317, [UNT] UNT Eagles White,https://compete.tespa.org/tournament/145/team/138205,1102,2019-11-03 12:36:52.822820,"Gatsbyy#1435,Miles#12511,coven#11989,PaneraPanini#1327,Dorb#11297,Baegll#1838,DABLUEGOD#1480,Almendra#11891,DRACARYS#11240,K3D#11159"
313, [CCC] CCC Renegades (Red),https://compete.tespa.org/tournament/145/team/138271,1104,2019-11-03 12:36:52.821967,"SSJHiro#1337,Horatius#11271,MattAttack#11430,mayorofslay#1457,Matasferret#1881,StrongManCon#1120,Digitalalien#1338,ShadowDust#11483,Shadow263#11618,Sweenard#11216,RachelScribs#1840"
316, [ArtU] Art U Ruby,https://compete.tespa.org/tournament/145/team/138161,1103,2019-11-03 12:36:52.822390,"MrFancyPants#1989,S1shrYan#4615,redsworld#1140,Forest#12263,BlackKivo#2796,DreamWalker#11869,PrinceGabe#1813,Mistynight#4350,WolfieGames#1367,BadConnect#11587,AnimeLuu#1909"
